"187","B3","Aeroport Charles de Gaulle-2","c535ab97b4d9c2a5","Aeroport Charles de Gaulle-1","8b691b7faf40eb63","0.79847156794696"
"188","B3","Aeroport Charles de Gaulle-1","8b691b7faf40eb63","Aeroport Charles de Gaulle-2","c535ab97b4d9c2a5","0.79847156794696"
"189","B3","Aeroport Charles de Gaulle-1","8b691b7faf40eb63","Parc des Expositions","1856249e8898c960","5.4216641293995"
"190","B3","Parc des Expositions","1856249e8898c960","Aeroport Charles de Gaulle-1","8b691b7faf40eb63","5.4216641293995"
"191","B3","Parc des Expositions","1856249e8898c960","Villepinte","6eae080d2f6b607e","1.1906994021532"
"192","B3","Villepinte","6eae080d2f6b607e","Parc des Expositions","1856249e8898c960","1.1906994021532"
"193","B3","Villepinte","6eae080d2f6b607e","Sevran Beaudottes","8c127f0dbfbda2ee","1.9548689174051"
"194","B3","Sevran Beaudottes","8c127f0dbfbda2ee","Villepinte","6eae080d2f6b607e","1.9548689174051"
"195","B3","Sevran Beaudottes","8c127f0dbfbda2ee","Aulnay sous Bois","109821aeec4643f1","2.8533677288564"
"196","B3","Aulnay sous Bois","109821aeec4643f1","Sevran Beaudottes","8c127f0dbfbda2ee","2.8533677288564"
"197","B5","Mitry Claye","ec9c0e43872e5552","Villeparisis Mitry le Neuf","ecc4235c10f514f6","3.864907169385"
"198","B5","Villeparisis Mitry le Neuf","ecc4235c10f514f6","Mitry Claye","ec9c0e43872e5552","3.864907169385"
"199","B5","Villeparisis Mitry le Neuf","ecc4235c10f514f6","Vert Galant","ed1e96052d87aa7a","2.7622042418893"
"200","B5","Vert Galant","ed1e96052d87aa7a","Villeparisis Mitry le Neuf","ecc4235c10f514f6","2.7622042418893"
"201","B5","Vert Galant","ed1e96052d87aa7a","Sevran Livry","470cbf04ead6cdde","2.5102056661911"
"202","B5","Sevran Livry","470cbf04ead6cdde","Vert Galant","ed1e96052d87aa7a","2.5102056661911"
"203","B5","Sevran Livry","470cbf04ead6cdde","Aulnay sous Bois","109821aeec4643f1","3.0743572497279"
"204","B5","Aulnay sous Bois","109821aeec4643f1","Sevran Livry","470cbf04ead6cdde","3.0743572497279"
"205","C1","Pontoise","90015214e323c79b","St Ouen l'Aumone","5a0bf54cc68f20e8","0.70875031703546"
"206","C1","St Ouen l'Aumone","5a0bf54cc68f20e8","Pontoise","90015214e323c79b","0.70875031703546"
"207","C1","St Ouen l'Aumone","5a0bf54cc68f20e8","St Ouen l'Aumone Liesse","c1ff8d1de2806e07","1.9813063148362"
"208","C1","St Ouen l'Aumone Liesse","c1ff8d1de2806e07","St Ouen l'Aumone","5a0bf54cc68f20e8","1.9813063148362"
