"165","2.15892","48.43689","Etampes","2751b073d7a61af7"
"166","2.34914","48.86392","Etienne Marcel","d576680068cdefe1"
"167","2.29501","48.87394","Etoile Charles de Gaulle","b98d9e696fa79b42"
"168","2.20087","48.50016","Etrechy","2a7780ecf9fc43ba"
"169","2.32238","48.87878","Europe","912d59cdf1d3f551"
"170","2.45219","48.63457","Evry","d2530831c53e0a3f"
"171","2.42896","48.62579","Evry Courcouronnnnes","afec0c3fa2c76adb"
"172","2.25955","48.84244","Exelmans","1a1692328348ff41"
"173","2.38351","48.85013","Faidherbe Chaligny","60907cb56bfd2582"
"174","2.31761","48.84443","Falguiere","67ab205c13539021"
"175","2.29171","48.84277","Felix Faure","863e8d8247fb7487"
"176","2.3666","48.86307","Filles du Calvaire","71e33c6d4b85a7ed"
"177","2.2958","48.74303","Fontaine Michalon","4a4acdbdefb6733e"
"178","2.29317","48.78746","Fontenay aux Roses","4f32e4620159ee20"
"179","2.46471","48.84335","Fontenay sous Bois","69f756b9b2d88a6b"
"180","2.40411","48.91459","Fort d'Aubervilliers","5301e6fbbc8b5999"
"181","2.23502","48.99345","Franconville Le Plessis Bouchard","6874a667a54e24ab"
"182","2.30982","48.86881","Franklin Roosevelt","a87b2ffeb02d8763"
"183","2.29439","48.91658","Gabriel Peri","b11923b6cb4bebe4"
"184","2.5269","48.88318","Gagny","61937021b50087ea"
"185","2.32254","48.83883","Gaite","eb916bee8fb67c9b"
"186","2.41581","48.86317","Gallieni","2f4998a40b53342c"
"187","2.39844","48.86497","Gambetta","647e536aa87396cf"
"188","2.36461","48.84272","Gare d'Austerlitz","dbf1ed6713c71910"
"189","2.3585","48.87632","Gare de l'Est","2e6807049a42d791"
"190","2.37376","48.84468","Gare de Lyon","4d633bfbbc3641a3"
"191","2.35487","48.88061","Gare du Nord","f6152f90bcaa8947"
"192","2.3903","48.97666","Garges Sarcelles","a9c3ba41918afc56"
"193","2.33191","48.90645","Garibaldi","dcaec03c65c75437"
"194","2.43131","48.91409","Gaston Roulaud","18dcd3ad1f169509"
"195","2.30757","48.93348","Gennevilliers","650960c5c04ba4c5"
"196","2.34082","48.81572","Gentilly","5a681784c5682e99"
